STUDY,BIOENTITY,PROPERTY_TYPE,PROPERTY_VALUE,SEMANTIC_TAG,ANNOTATOR,ANNOTATION_DATE
,ukbiobank_628,disease,lung cancer,http://www.ebi.ac.uk/efo/EFO_0001071,efo,26/04/2019 00:00
,ukbiobank_629,disease,breast cancer,http://www.ebi.ac.uk/efo/EFO_0000305,efo,26/04/2019 00:00
,ukbiobank_630,disease,skin cancer,http://www.ebi.ac.uk/efo/EFO_0009259,efo,26/04/2019 00:00
,ukbiobank_631,disease,cancer of lip/mouth/pharynx/oral cavity,http://www.ebi.ac.uk/efo/EFO_0005570,efo,26/04/2019 00:00
,ukbiobank_632,disease,larynx/throat cancer,http://www.ebi.ac.uk/efo/EFO_0003817,efo,26/04/2019 00:00
,ukbiobank_633,disease,tongue cancer,http://www.ebi.ac.uk/efo/EFO_0003871,efo,26/04/2019 00:00
,ukbiobank_634,disease,oesophageal cancer,http://www.ebi.ac.uk/efo/EFO_0002916,efo,26/04/2019 00:00
,ukbiobank_635,disease,stomach cancer,http://www.ebi.ac.uk/efo/EFO_0003897,efo,26/04/2019 00:00
,ukbiobank_636,disease,small intestine/small bowel cancer,http://www.ebi.ac.uk/efo/EFO_0005588,efo,26/04/2019 00:00
,ukbiobank_637,disease,large bowel cancer/colorectal cancer,http://www.ebi.ac.uk/efo/EFO_1001951,efo,26/04/2019 00:00
,ukbiobank_638,disease,colon cancer/sigmoid cancer,http://www.ebi.ac.uk/efo/EFO_1001950,efo,26/04/2019 00:00
,ukbiobank_639,disease,rectal cancer,http://www.ebi.ac.uk/efo/EFO_1000657,efo,26/04/2019 00:00
,ukbiobank_640,disease,liver/hepatocellular cancer,http://www.ebi.ac.uk/efo/EFO_0000182,efo,26/04/2019 00:00
,ukbiobank_641,disease,eye and/or adnexal cancer,http://www.ebi.ac.uk/efo/EFO_0003824,efo,26/04/2019 00:00
,ukbiobank_642,disease,brain cancer / primary malignant brain tumour,http://www.ebi.ac.uk/efo/EFO_0003833,efo,26/04/2019 00:00
,ukbiobank_643,disease,kidney/renal cell cancer,http://www.ebi.ac.uk/efo/EFO_0003865,efo,26/04/2019 00:00
,ukbiobank_644,disease,bladder cancer,http://www.ebi.ac.uk/efo/EFO_0000292,efo,26/04/2019 00:00
,ukbiobank_645,disease,ovarian cancer,http://www.ebi.ac.uk/efo/EFO_0001075,efo,26/04/2019 00:00
,ukbiobank_646,disease,uterine/endometrial cancer,http://www.ebi.ac.uk/efo/EFO_0002919,efo,26/04/2019 00:00
,ukbiobank_647,disease,cervical cancer,http://www.ebi.ac.uk/efo/EFO_0001061,efo,26/04/2019 00:00
,ukbiobank_648,disease,prostate cancer,http://www.ebi.ac.uk/efo/EFO_0001663,efo,26/04/2019 00:00
,ukbiobank_649,disease,testicular cancer,http://www.ebi.ac.uk/efo/EFO_0005088,efo,26/04/2019 00:00
,ukbiobank_650,disease,lymphoma,http://www.ebi.ac.uk/efo/EFO_0000574,efo,26/04/2019 00:00
,ukbiobank_651,disease,leukaemia,http://www.ebi.ac.uk/efo/EFO_0000565,efo,26/04/2019 00:00
,ukbiobank_652,disease,multiple myeloma,http://www.ebi.ac.uk/efo/EFO_0001378,efo,26/04/2019 00:00
,ukbiobank_653,disease,hodgkins lymphoma / hodgkins disease,http://www.ebi.ac.uk/efo/EFO_0000183,efo,26/04/2019 00:00
,ukbiobank_654,disease,non-hodgkins lymphoma,http://www.ebi.ac.uk/efo/EFO_0005952,efo,26/04/2019 00:00
,ukbiobank_655,disease,chronic lymphocytic,http://www.ebi.ac.uk/efo/EFO_0000095,efo,26/04/2019 00:00
,ukbiobank_656,disease,chronic myeloid,http://www.ebi.ac.uk/efo/EFO_0000339,efo,26/04/2019 00:00
,ukbiobank_657,disease,malignant melanoma,http://www.ebi.ac.uk/efo/EFO_0000756,efo,26/04/2019 00:00
,ukbiobank_658,disease,non-melanoma skin cancer,http://www.ebi.ac.uk/efo/EFO_0009260,efo,26/04/2019 00:00
,ukbiobank_659,disease,basal cell carcinoma,http://www.ebi.ac.uk/efo/EFO_0004193,efo,26/04/2019 00:00
,ukbiobank_660,disease,squamous cell carcinoma,http://www.ebi.ac.uk/efo/EFO_0000707,efo,26/04/2019 00:00
,ukbiobank_661,disease,primary bone cancer,http://www.ebi.ac.uk/efo/EFO_0003820,efo,26/04/2019 00:00
,ukbiobank_662,disease,thyroid cancer,http://www.ebi.ac.uk/efo/EFO_0002892,efo,26/04/2019 00:00
,ukbiobank_663,disease,"malignant lymph node, unspecified",http://www.ebi.ac.uk/efo/EFO_0001642,efo,26/04/2019 00:00
,ukbiobank_664,disease,hypertension,http://www.ebi.ac.uk/efo/EFO_0000537,efo,26/04/2019 00:00
,ukbiobank_665,disease,heart/cardiac problem,http://www.ebi.ac.uk/efo/EFO_0003777,efo,26/04/2019 00:00
,ukbiobank_666,disease,peripheral vascular disease,http://www.ebi.ac.uk/efo/EFO_0003875,efo,26/04/2019 00:00
,ukbiobank_667,phenotype,venous thromboembolic disease,http://purl.obolibrary.org/obo/HP_0004936,efo,26/04/2019 00:00
,ukbiobank_668,disease,essential hypertension,http://www.ebi.ac.uk/efo/EFO_1002032,efo,26/04/2019 00:00
,ukbiobank_669,disease,gestational hypertension/pre-eclampsia,http://www.ebi.ac.uk/efo/EFO_0000668,efo,26/04/2019 00:00
,ukbiobank_670,phenotype,angina,http://www.ebi.ac.uk/efo/EFO_0003913,efo,26/04/2019 00:00
,ukbiobank_671,disease,heart attack/myocardial infarction,http://www.ebi.ac.uk/efo/EFO_0000612,efo,26/04/2019 00:00
,ukbiobank_672,disease,heart failure/pulmonary odema,http://www.ebi.ac.uk/efo/EFO_0003144,efo,26/04/2019 00:00
,ukbiobank_673,disease,heart arrhythmia,http://www.ebi.ac.uk/efo/EFO_0004269,efo,26/04/2019 00:00
,ukbiobank_674,disease,cardiomyopathy,http://www.ebi.ac.uk/efo/EFO_0000318,efo,26/04/2019 00:00
,ukbiobank_675,disease,stroke,http://www.ebi.ac.uk/efo/EFO_0000712,efo,26/04/2019 00:00
,ukbiobank_676,disease,transient ischaemic attack (tia),http://www.ebi.ac.uk/efo/EFO_0003764,efo,26/04/2019 00:00
,ukbiobank_677,phenotype,subdural haemorrhage/haematoma,http://purl.obolibrary.org/obo/HP_0100309,efo,26/04/2019 00:00
,ukbiobank_678,disease,subarachnoid haemorrhage,http://www.ebi.ac.uk/efo/EFO_0000713,efo,26/04/2019 00:00
,ukbiobank_679,disease,leg claudication/ intermittent claudication,http://www.ebi.ac.uk/efo/EFO_0003876,efo,26/04/2019 00:00
,ukbiobank_680,disease,pulmonary embolism +/- dvt,http://www.ebi.ac.uk/efo/EFO_0003827,efo,26/04/2019 00:00
,ukbiobank_681,phenotype,deep venous thrombosis (dvt),http://www.ebi.ac.uk/efo/EFO_0003907,efo,26/04/2019 00:00
,ukbiobank_682,disease,asthma,http://www.ebi.ac.uk/efo/EFO_0000270,efo,26/04/2019 00:00
,ukbiobank_683,disease,chronic obstructive airways disease/copd,http://www.ebi.ac.uk/efo/EFO_0000341,efo,26/04/2019 00:00
,ukbiobank_684,disease,emphysema/chronic bronchitis,http://www.ebi.ac.uk/efo/EFO_0000464,efo,26/04/2019 00:00
,ukbiobank_685,phenotype,bronchiectasis,http://purl.obolibrary.org/obo/HP_0002110,efo,26/04/2019 00:00
,ukbiobank_686,disease,interstitial lung disease,http://www.ebi.ac.uk/efo/EFO_0004244,efo,26/04/2019 00:00
,ukbiobank_687,disease,asbestosis,http://www.ebi.ac.uk/efo/EFO_0007153,efo,26/04/2019 00:00
,ukbiobank_688,disease,pulmonary fibrosis,http://www.ebi.ac.uk/efo/EFO_0009448,efo,26/04/2019 00:00
,ukbiobank_689,disease,fibrosing alveolitis/unspecified alveolitis,http://www.ebi.ac.uk/efo/EFO_0009624,efo,26/04/2019 00:00
,ukbiobank_690,disease,sleep apnoea,http://www.ebi.ac.uk/efo/EFO_0003877,efo,26/04/2019 00:00
,ukbiobank_691,disease,pleurisy,http://www.ebi.ac.uk/efo/EFO_1001825,efo,26/04/2019 00:00
,ukbiobank_692,phenotype,spontaneous pneumothorax/recurrent pneumothorax,http://purl.obolibrary.org/obo/HP_0002108,efo,26/04/2019 00:00
,ukbiobank_693,disease,gastro-oesophageal reflux (gord) / gastric reflux,http://www.ebi.ac.uk/efo/EFO_0003948,efo,26/04/2019 00:00
,ukbiobank_694,phenotype,oesophagitis/barretts oesophagus,http://purl.obolibrary.org/obo/HP_0100633,efo,26/04/2019 00:00
,ukbiobank_694,disease,oesophagitis/barretts oesophagus,http://www.ebi.ac.uk/efo/EFO_0000280,efo,26/04/2019 00:00
,ukbiobank_695,phenotype,gastric/stomach ulcers,http://purl.obolibrary.org/obo/HP_0004398,efo,26/04/2019 00:00
,ukbiobank_696,disease,gastritis/gastric erosions,http://www.ebi.ac.uk/efo/EFO_0000217,efo,26/04/2019 00:00
,ukbiobank_697,disease,irritable bowel syndrome,http://www.ebi.ac.uk/efo/EFO_0000555,efo,26/04/2019 00:00
,ukbiobank_698,phenotype,hepatitis,http://purl.obolibrary.org/obo/HP_0012115,efo,26/04/2019 00:00
,ukbiobank_699,disease,infective/viral hepatitis,http://www.ebi.ac.uk/efo/EFO_0004196,efo,26/04/2019 00:00
,ukbiobank_700,disease,liver failure/cirrhosis,http://www.ebi.ac.uk/efo/EFO_0001422,efo,26/04/2019 00:00
,ukbiobank_701,disease,gall bladder disease,http://www.ebi.ac.uk/efo/EFO_0003832,efo,26/04/2019 00:00
,ukbiobank_702,disease,cholelithiasis/gall stones,http://www.ebi.ac.uk/efo/EFO_0004210,efo,26/04/2019 00:00
,ukbiobank_702,disease,cholelithiasis/gall stones,http://www.ebi.ac.uk/efo/EFO_0004799,efo,26/04/2019 00:00
,ukbiobank_703,phenotype,cholecystitis,http://purl.obolibrary.org/obo/HP_0001082,efo,26/04/2019 00:00
,ukbiobank_704,disease,pancreatitis,http://www.ebi.ac.uk/efo/EFO_0000278,efo,26/04/2019 00:00
,ukbiobank_705,disease,peritonitis,http://www.ebi.ac.uk/efo/EFO_0008588,efo,26/04/2019 00:00
,ukbiobank_706,phenotype,gastrointestinal bleeding,http://purl.obolibrary.org/obo/HP_0002239,efo,26/04/2019 00:00
,ukbiobank_707,disease,renal/kidney failure,http://www.ebi.ac.uk/efo/EFO_1002048,efo,26/04/2019 00:00
,ukbiobank_708,disease,urinary tract infection/kidney infection,http://www.ebi.ac.uk/efo/EFO_0003103,efo,26/04/2019 00:00
,ukbiobank_709,disease,kidney stone/ureter stone/bladder stone,http://www.ebi.ac.uk/efo/EFO_0004253,efo,26/04/2019 00:00
,ukbiobank_709,disease,kidney stone/ureter stone/bladder stone,http://www.ebi.ac.uk/efo/EFO_1001228,efo,26/04/2019 00:00
,ukbiobank_709,disease,kidney stone/ureter stone/bladder stone,http://www.ebi.ac.uk/efo/EFO_1000839,efo,26/04/2019 00:00
,ukbiobank_710,disease,ureteric obstruction/hydronephrosis,http://www.ebi.ac.uk/efo/EFO_0005562,efo,26/04/2019 00:00
,ukbiobank_711,phenotype,urinary frequency / incontinence,http://www.ebi.ac.uk/efo/EFO_0006865,efo,26/04/2019 00:00
,ukbiobank_712,disease,diabetes,http://www.ebi.ac.uk/efo/EFO_0000400,efo,26/04/2019 00:00
,ukbiobank_713,disease,gestational diabetes,http://www.ebi.ac.uk/efo/EFO_0004593,efo,26/04/2019 00:00
,ukbiobank_714,disease,type 1 diabetes,http://www.ebi.ac.uk/efo/EFO_0001359,efo,26/04/2019 00:00
,ukbiobank_715,disease,type 2 diabetes,http://www.ebi.ac.uk/efo/EFO_0001360,efo,26/04/2019 00:00
,ukbiobank_716,disease,hyperthyroidism/thyrotoxicosis,http://www.ebi.ac.uk/efo/EFO_0009189,efo,26/04/2019 00:00
,ukbiobank_716,disease,hyperthyroidism/thyrotoxicosis,http://www.ebi.ac.uk/efo/EFO_0009190,efo,26/04/2019 00:00
,ukbiobank_717,disease,hypothyroidism/myxoedema,http://www.ebi.ac.uk/efo/EFO_0004705,efo,26/04/2019 00:00
,ukbiobank_717,disease,hypothyroidism/myxoedema,http://www.ebi.ac.uk/efo/EFO_1001055,efo,26/04/2019 00:00
,ukbiobank_718,disease,parathyroid hyperplasia/adenoma,http://www.ebi.ac.uk/efo/EFO_1000457,efo,26/04/2019 00:00
,ukbiobank_719,disease,pituitary adenoma/tumour,http://www.ebi.ac.uk/efo/EFO_1000478,efo,26/04/2019 00:00
,ukbiobank_720,disease,encephalitis,http://www.ebi.ac.uk/efo/EFO_0001423,efo,26/04/2019 00:00
,ukbiobank_721,disease,bell's palsy/facial nerve palsy,http://www.ebi.ac.uk/efo/EFO_0007167,efo,26/04/2019 00:00
,ukbiobank_722,disease,peripheral neuropathy,http://www.ebi.ac.uk/efo/EFO_0003100,efo,26/04/2019 00:00
,ukbiobank_723,disease,acute infective polyneuritis/guillain-barre syndrome,http://www.ebi.ac.uk/efo/EFO_0007292,efo,26/04/2019 00:00
,ukbiobank_724,disease,multiple sclerosis,http://www.ebi.ac.uk/efo/EFO_0003885,efo,26/04/2019 00:00
,ukbiobank_725,disease,parkinsons disease,http://www.ebi.ac.uk/efo/EFO_0002508,efo,26/04/2019 00:00
,ukbiobank_726,phenotype,dementia/alzheimers/cognitive impairment,http://purl.obolibrary.org/obo/HP_0000726,efo,26/04/2019 00:00
,ukbiobank_726,disease,dementia/alzheimers/cognitive impairment,http://www.ebi.ac.uk/efo/EFO_0000249,efo,26/04/2019 00:00
,ukbiobank_726,phenotype,dementia/alzheimers/cognitive impairment,http://purl.obolibrary.org/obo/HP_0100543,efo,26/04/2019 00:00
,ukbiobank_727,disease,epilepsy,http://www.ebi.ac.uk/efo/EFO_0000474,efo,26/04/2019 00:00
,ukbiobank_728,disease,migraine,http://www.ebi.ac.uk/efo/EFO_0003821,efo,26/04/2019 00:00
,ukbiobank_729,disease,spinal injury,http://www.ebi.ac.uk/efo/EFO_1001919,efo,26/04/2019 00:00
,ukbiobank_730,disease,eye infection,http://www.ebi.ac.uk/efo/EFO_1001888,efo,26/04/2019 00:00
,ukbiobank_731,disease,retinal problem,http://www.ebi.ac.uk/efo/EFO_0003839,efo,26/04/2019 00:00
,ukbiobank_732,disease,glaucoma,http://www.ebi.ac.uk/efo/EFO_0000516,efo,26/04/2019 00:00
,ukbiobank_733,disease,cataract,http://www.ebi.ac.uk/efo/EFO_0001059,efo,26/04/2019 00:00
,ukbiobank_734,disease,retinal detachment,http://www.ebi.ac.uk/efo/EFO_0005773,efo,26/04/2019 00:00
,ukbiobank_735,disease,retinal artery/vein occlusion,http://www.ebi.ac.uk/efo/EFO_1001154,efo,26/04/2019 00:00
,ukbiobank_735,disease,retinal artery/vein occlusion,http://www.ebi.ac.uk/efo/EFO_1001157,efo,26/04/2019 00:00
,ukbiobank_736,disease,depression,http://www.ebi.ac.uk/efo/EFO_0003761,efo,26/04/2019 00:00
,ukbiobank_737,disease,schizophrenia,http://www.ebi.ac.uk/efo/EFO_0000692,efo,26/04/2019 00:00
,ukbiobank_738,biological process,deliberate self-harm/suicide attempt,http://www.ebi.ac.uk/efo/EFO_0004321,efo,26/04/2019 00:00
,ukbiobank_739,disease,mania/bipolar disorder/manic depression,http://www.ebi.ac.uk/efo/EFO_0000289,efo,26/04/2019 00:00
,ukbiobank_740,disease,bone disorder,http://www.ebi.ac.uk/efo/EFO_0004260,efo,26/04/2019 00:00
,ukbiobank_741,disease,joint disorder,http://www.ebi.ac.uk/efo/EFO_1000999,efo,26/04/2019 00:00
,ukbiobank_742,disease,osteomyelitis,http://www.ebi.ac.uk/efo/EFO_0003102,efo,26/04/2019 00:00
,ukbiobank_743,disease,osteoporosis,http://www.ebi.ac.uk/efo/EFO_0003882,efo,26/04/2019 00:00
,ukbiobank_744,disease,ankylosing spondylitis,http://www.ebi.ac.uk/efo/EFO_0003898,efo,26/04/2019 00:00
,ukbiobank_745,disease,myositis/myopathy,http://www.ebi.ac.uk/efo/EFO_0000783,efo,26/04/2019 00:00
,ukbiobank_745,disease,myositis/myopathy,http://www.ebi.ac.uk/efo/EFO_0004145,efo,26/04/2019 00:00
,ukbiobank_746,phenotype,low platelets/platelet disorder,http://purl.obolibrary.org/obo/HP_0001873,efo,26/04/2019 00:00
,ukbiobank_747,phenotype,iron deficiency anaemia,http://purl.obolibrary.org/obo/HP_0001891,efo,26/04/2019 00:00
,ukbiobank_748,disease,pernicious anaemia,http://www.ebi.ac.uk/efo/EFO_0005576,efo,26/04/2019 00:00
,ukbiobank_749,disease,thalassaemia,http://www.ebi.ac.uk/efo/EFO_1001996,efo,26/04/2019 00:00
,ukbiobank_750,phenotype,ovarian cyst or cysts,http://purl.obolibrary.org/obo/HP_0000138,efo,26/04/2019 00:00
,ukbiobank_751,disease,polycystic ovaries/polycystic ovarian syndrome,http://www.ebi.ac.uk/efo/EFO_0000660,efo,26/04/2019 00:00
,ukbiobank_752,disease,uterine fibroids,http://www.ebi.ac.uk/efo/EFO_0000731,efo,26/04/2019 00:00
,ukbiobank_753,disease,vaginal prolapse/uterine prolapse,http://www.ebi.ac.uk/efo/EFO_1001864,efo,26/04/2019 00:00
,ukbiobank_754,disease,fibrocystic disease,http://www.ebi.ac.uk/efo/EFO_0003014,efo,26/04/2019 00:00
,ukbiobank_755,disease,breast cysts,http://www.ebi.ac.uk/efo/EFO_1000848,efo,26/04/2019 00:00
,ukbiobank_756,disease,sarcoidosis,http://www.orpha.net/ORDO/Orphanet_797,efo,26/04/2019 00:00
,ukbiobank_757,disease,vasculitis,http://www.ebi.ac.uk/efo/EFO_0006803,efo,26/04/2019 00:00
,ukbiobank_758,disease,connective tissue disorder,http://www.ebi.ac.uk/efo/EFO_1001986,efo,26/04/2019 00:00
,ukbiobank_759,disease,allergy/hypersensitivity/anaphylaxis,http://www.ebi.ac.uk/efo/EFO_0003785,efo,26/04/2019 00:00
,ukbiobank_760,disease,giant cell/temporal arteritis,http://www.ebi.ac.uk/efo/EFO_1001209,efo,26/04/2019 00:00
,ukbiobank_761,disease,polymyalgia rheumatica,http://www.ebi.ac.uk/efo/EFO_0008518,efo,26/04/2019 00:00
,ukbiobank_762,disease,wegners granulmatosis,http://www.ebi.ac.uk/efo/EFO_0005297,efo,26/04/2019 00:00
,ukbiobank_763,disease,systemic lupus erythematosis/sle,http://www.ebi.ac.uk/efo/EFO_0002690,efo,26/04/2019 00:00
,ukbiobank_764,disease,sjogren's syndrome/sicca syndrome,http://www.ebi.ac.uk/efo/EFO_0000699,efo,26/04/2019 00:00
,ukbiobank_765,disease,scleroderma/systemic sclerosis,http://www.ebi.ac.uk/efo/EFO_1001993,efo,26/04/2019 00:00
,ukbiobank_765,disease,scleroderma/systemic sclerosis,http://www.ebi.ac.uk/efo/EFO_0000717,efo,26/04/2019 00:00
,ukbiobank_766,disease,allergy or anaphylactic reaction to food,http://www.ebi.ac.uk/efo/EFO_1001890,efo,26/04/2019 00:00
,ukbiobank_767,disease,hayfever/allergic rhinitis,http://www.ebi.ac.uk/efo/EFO_0003956,efo,26/04/2019 00:00
,ukbiobank_767,disease,hayfever/allergic rhinitis,http://www.ebi.ac.uk/efo/EFO_0005854,efo,26/04/2019 00:00
,ukbiobank_768,disease,pneumonia,http://www.ebi.ac.uk/efo/EFO_0003106,efo,26/04/2019 00:00
,ukbiobank_769,phenotype,peptic ulcer,http://purl.obolibrary.org/obo/HP_0004398,efo,26/04/2019 00:00
,ukbiobank_770,disease,endometriosis,http://www.ebi.ac.uk/efo/EFO_0001065,efo,26/04/2019 00:00
,ukbiobank_771,disease,female infertility,http://www.ebi.ac.uk/efo/EFO_0008560,efo,26/04/2019 00:00
,ukbiobank_772,disease,alcohol dependency,http://www.ebi.ac.uk/efo/EFO_0003829,efo,26/04/2019 00:00
,ukbiobank_773,disease,ear/vestibular disorder,http://www.ebi.ac.uk/efo/EFO_1001455,efo,26/04/2019 00:00
,ukbiobank_774,disease,chronic sinusitis,http://www.ebi.ac.uk/efo/EFO_0007486,efo,26/04/2019 00:00
,ukbiobank_775,disease,nasal polyps,http://www.ebi.ac.uk/efo/EFO_1000391,efo,26/04/2019 00:00
,ukbiobank_776,disease,otosclerosis,http://www.ebi.ac.uk/efo/EFO_0004213,efo,26/04/2019 00:00
,ukbiobank_777,disease,meniere's disease,http://www.ebi.ac.uk/efo/EFO_0006862,efo,26/04/2019 00:00
,ukbiobank_778,disease,cerebral aneurysm,http://www.ebi.ac.uk/efo/EFO_0003870,efo,26/04/2019 00:00
,ukbiobank_779,disease,myocarditis,http://www.ebi.ac.uk/efo/EFO_0009609,efo,26/04/2019 00:00
,ukbiobank_780,disease,polycystic kidney,http://www.ebi.ac.uk/efo/EFO_0008620,efo,26/04/2019 00:00
,ukbiobank_781,disease,thyroiditis,http://www.ebi.ac.uk/efo/EFO_1000627,efo,26/04/2019 00:00
,ukbiobank_782,disease,hypopituitarism,http://www.ebi.ac.uk/efo/EFO_0001380,efo,26/04/2019 00:00
,ukbiobank_783,disease,cerebral palsy,http://www.ebi.ac.uk/efo/EFO_1000632,efo,26/04/2019 00:00
,ukbiobank_784,disease,optic neuritis,http://www.ebi.ac.uk/efo/EFO_0007405,efo,26/04/2019 00:00
,ukbiobank_785,phenotype,headaches (not migraine),http://purl.obolibrary.org/obo/HP_0002315,efo,26/04/2019 00:00
,ukbiobank_786,disease,myasthenia gravis,http://www.ebi.ac.uk/efo/EFO_0004991,efo,26/04/2019 00:00
,ukbiobank_787,disease,polycythaemia vera,http://www.ebi.ac.uk/efo/EFO_0002429,efo,26/04/2019 00:00
,ukbiobank_788,disease,hiv/aids,http://www.ebi.ac.uk/efo/EFO_0000764,efo,26/04/2019 00:00
,ukbiobank_788,disease,hiv/aids,http://www.ebi.ac.uk/efo/EFO_0000765,efo,26/04/2019 00:00
,ukbiobank_789,disease,tuberculosis (tb),http://www.orpha.net/ORDO/Orphanet_3389,efo,26/04/2019 00:00
,ukbiobank_790,disease,malaria,http://www.ebi.ac.uk/efo/EFO_0001068,efo,26/04/2019 00:00
,ukbiobank_791,organism,helicobacter pylori,http://purl.obolibrary.org/obo/NCBITaxon_210,efo,26/04/2019 00:00
,ukbiobank_792,phenotype,anaemia,http://www.ebi.ac.uk/efo/EFO_0004272,efo,26/04/2019 00:00
,ukbiobank_793,phenotype,neutropenia/lymphopenia,http://purl.obolibrary.org/obo/HP_0001875,efo,26/04/2019 00:00
,ukbiobank_793,phenotype,neutropenia/lymphopenia,http://purl.obolibrary.org/obo/HP_0001888,efo,26/04/2019 00:00
,ukbiobank_794,phenotype,eczema/dermatitis,http://purl.obolibrary.org/obo/HP_0000964,efo,26/04/2019 00:00
,ukbiobank_795,disease,psoriasis,http://www.ebi.ac.uk/efo/EFO_0000676,efo,26/04/2019 00:00
,ukbiobank_796,phenotype,chronic skin ulcers,http://www.ebi.ac.uk/efo/EFO_0007066,efo,26/04/2019 00:00
,ukbiobank_797,disease,malabsorption/coeliac disease,http://www.ebi.ac.uk/efo/EFO_0001060,efo,26/04/2019 00:00
,ukbiobank_798,disease,duodenal ulcer,http://www.ebi.ac.uk/efo/EFO_0004607,efo,26/04/2019 00:00
,ukbiobank_799,disease,diverticular disease/diverticulitis,http://www.ebi.ac.uk/efo/EFO_1001460,efo,26/04/2019 00:00
,ukbiobank_800,disease,colitis/not crohns or ulcerative colitis,http://www.ebi.ac.uk/efo/EFO_0003872,efo,26/04/2019 00:00
,ukbiobank_801,disease,rectal or colon adenoma/polyps,http://www.ebi.ac.uk/efo/EFO_1000633,efo,26/04/2019 00:00
